2023,4,12,17,3,24,Sensor,BQ225,machine-lab-bq225,humidity,30.78
2023,4,12,17,3,27,Sensor,BQ225,machine-lab-bq225,temperature,23.93
2023,4,12,17,3,30,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,BESS-voltage,52.92
2023,4,12,17,3,33,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,load-power,9.0
2023,4,12,17,3,36,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,pv-power,0.0
2023,4,12,17,3,38,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,grid-power,0.0
2023,4,12,17,3,38,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-power,-9.0
2023,4,12,17,3,38,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-current,-0.17006802721088435
2023,4,12,17,3,41,Sensor,Nivelco-waterlevel,machine-lab-water-level,water-level,ERROR
2023,4,12,17,3,44,Sensor,BQ225,machine-lab-bq225,humidity,31.03
2023,4,12,17,3,47,Sensor,BQ225,machine-lab-bq225,temperature,23.94
2023,4,12,17,3,50,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,BESS-voltage,52.93
2023,4,12,17,3,52,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,load-power,10.0
2023,4,12,17,3,55,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,pv-power,0.0
2023,4,12,17,3,58,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,grid-power,0.0
2023,4,12,17,3,58,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-power,-10.0
2023,4,12,17,3,58,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-current,-0.1889287738522577
2023,4,12,17,4,1,Sensor,Nivelco-waterlevel,machine-lab-water-level,water-level,ERROR
2023,4,12,17,4,4,Sensor,BQ225,machine-lab-bq225,humidity,31.27
2023,4,12,17,4,6,Sensor,BQ225,machine-lab-bq225,temperature,23.92
2023,4,12,17,4,9,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,BESS-voltage,52.93
2023,4,12,17,4,12,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,load-power,10.0
2023,4,12,17,4,15,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,pv-power,0.0
2023,4,12,17,4,18,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,grid-power,0.0
2023,4,12,17,4,18,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-power,-10.0
2023,4,12,17,4,18,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-current,-0.1889287738522577
2023,4,12,17,4,20,Sensor,Nivelco-waterlevel,machine-lab-water-level,water-level,ERROR
2023,4,12,17,4,23,Sensor,BQ225,machine-lab-bq225,humidity,31.42
2023,4,12,17,4,26,Sensor,BQ225,machine-lab-bq225,temperature,23.93
2023,4,12,17,4,29,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,BESS-voltage,52.93
2023,4,12,17,4,32,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,load-power,10.0
2023,4,12,17,4,34,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,pv-power,0.0
2023,4,12,17,4,37,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,grid-power,0.0
2023,4,12,17,4,37,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-power,-10.0
2023,4,12,17,4,37,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-current,-0.1889287738522577
2023,4,12,17,4,40,Sensor,Nivelco-waterlevel,machine-lab-water-level,water-level,ERROR
2023,4,12,17,4,43,Sensor,BQ225,machine-lab-bq225,humidity,31.37
2023,4,12,17,4,46,Sensor,BQ225,machine-lab-bq225,temperature,23.93
2023,4,12,17,4,48,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,BESS-voltage,52.93
2023,4,12,17,4,51,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,load-power,9.0
2023,4,12,17,4,54,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,pv-power,0.0
2023,4,12,17,4,57,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,grid-power,0.0
2023,4,12,17,4,57,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-power,-9.0
2023,4,12,17,4,57,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-current,-0.17003589646703193
2023,4,12,17,5,0,Sensor,Nivelco-waterlevel,machine-lab-water-level,water-level,ERROR
2023,4,12,17,5,2,Sensor,BQ225,machine-lab-bq225,humidity,31.3
2023,4,12,17,5,5,Sensor,BQ225,machine-lab-bq225,temperature,23.94
2023,4,12,17,5,8,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,BESS-voltage,52.93
2023,4,12,17,5,11,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,load-power,10.0
2023,4,12,17,5,14,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,pv-power,0.0
2023,4,12,17,5,16,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,grid-power,0.0
2023,4,12,17,5,16,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-power,-10.0
2023,4,12,17,5,16,Inverter,GROWATT_SPF5000_ES,machine-lab-inverter,calculated-BESS-current,-0.1889287738522577
2023,4,12,17,5,19,Sensor,Nivelco-waterlevel,machine-lab-water-level,water-level,ERROR
